"table_schema","table_name","ordinal_position","column_name","data_type","is_nullable"
msbf_m1,application_obligation_snapshot,7,monthly_payment_amount,numeric,NO
msbf_m1,application_obligation_snapshot,8,remittance_rate,numeric,YES
msbf_m1,application_obligation_snapshot,9,lien_position,smallint,YES
msbf_m1,application_obligation_snapshot,10,short_term_financing_flag,boolean,NO
msbf_m1,application_obligation_snapshot,11,stacking_sequence,smallint,YES
msbf_m1,application_obligation_snapshot,12,source_snapshot_id,bigint,YES
msbf_m1,application_obligation_snapshot,13,created_by_run_id,bigint,NO
msbf_m1,application_obligation_snapshot,14,obligation_status,text,NO
msbf_m1,application_obligation_snapshot,15,payment_frequency,text,NO
msbf_m1,application_obligation_snapshot,16,maturity_date,date,YES
msbf_m1,application_obligation_snapshot,17,secured_flag,boolean,NO
msbf_m1,application_obligation_snapshot,18,data_confidence_score,numeric,NO
msbf_m1,application_obligation_snapshot,19,obligation_quality_status,text,NO
msbf_m1,application_obligation_snapshot,20,obligation_reason_code,text,NO
msbf_m1,application_obligation_snapshot,21,row_hash,text,NO
msbf_m1,application_obligation_snapshot,22,created_at,timestamp with time zone,NO
msbf_m1,application_operating_resilience_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_operating_resilience_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_operating_resilience_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_operating_resilience_snapshot,4,population_id,text,NO
msbf_m1,application_operating_resilience_snapshot,5,merchant_id,text,NO
msbf_m1,application_operating_resilience_snapshot,6,as_of_date,date,NO
msbf_m1,application_operating_resilience_snapshot,7,merchant_size_tier,text,NO
msbf_m1,application_operating_resilience_snapshot,8,industry_code,text,NO
msbf_m1,application_operating_resilience_snapshot,9,relationship_stage,text,NO
msbf_m1,application_operating_resilience_snapshot,10,cashflow_feature_snapshot_hash,text,NO
msbf_m1,application_operating_resilience_snapshot,11,liquidity_capacity_snapshot_hash,text,NO
msbf_m1,application_operating_resilience_snapshot,12,source_confidence_score,numeric,NO
msbf_m1,application_operating_resilience_snapshot,13,data_confidence_tier,text,NO
msbf_m1,application_operating_resilience_snapshot,14,feature_completeness_status,text,NO
msbf_m1,application_operating_resilience_snapshot,15,capacity_evidence_status,text,NO
msbf_m1,application_operating_resilience_snapshot,16,verification_disposition,text,NO
msbf_m1,application_operating_resilience_snapshot,17,fraud_risk_tier,smallint,NO
msbf_m1,application_operating_resilience_snapshot,18,processor_continuity_risk_tier,smallint,NO
msbf_m1,application_operating_resilience_snapshot,19,pos_history_days,integer,NO
msbf_m1,application_operating_resilience_snapshot,20,deposit_history_days,integer,NO
msbf_m1,application_operating_resilience_snapshot,21,avg_daily_eligible_sales_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,22,sales_growth_30d_vs_90d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,23,daily_sales_cv_90d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,24,zero_sales_day_rate_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,25,active_sales_day_rate_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,26,seasonality_index_180d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,27,largest_30d_share_180d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,28,processor_outage_day_rate_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,29,processor_degraded_day_rate_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,30,negative_balance_day_rate_30d,numeric,YES
msbf_m1,application_operating_resilience_snapshot,31,nsf_count_30d,integer,YES
msbf_m1,application_operating_resilience_snapshot,32,cash_flow_buffer_days,numeric,YES
msbf_m1,application_operating_resilience_snapshot,33,sales_linked_payment_coverage_ratio,numeric,YES
msbf_m1,application_operating_resilience_snapshot,34,total_obligation_to_sales_rate,numeric,YES
msbf_m1,application_operating_resilience_snapshot,35,residual_daily_operating_cash_flow,numeric,YES
msbf_m1,application_operating_resilience_snapshot,36,post_financing_buffer_days,numeric,YES
msbf_m1,application_operating_resilience_snapshot,37,stacking_depth,smallint,YES
msbf_m1,application_operating_resilience_snapshot,38,obligation_concentration_rate,numeric,YES
msbf_m1,application_operating_resilience_snapshot,39,revenue_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,40,liquidity_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,41,burden_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,42,continuity_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,43,data_confidence_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,44,operating_resilience_score,numeric,YES
msbf_m1,application_operating_resilience_snapshot,45,independent_resilience_tier,smallint,NO
msbf_m1,application_operating_resilience_snapshot,46,baseline_resilience_tier,smallint,NO
msbf_m1,application_operating_resilience_snapshot,47,resilience_tier,smallint,NO
msbf_m1,application_operating_resilience_snapshot,48,independent_archetype_code,text,NO
msbf_m1,application_operating_resilience_snapshot,49,baseline_archetype_code,text,NO
msbf_m1,application_operating_resilience_snapshot,50,archetype_code,text,NO
msbf_m1,application_operating_resilience_snapshot,51,archetype_risk_rank,smallint,NO
msbf_m1,application_operating_resilience_snapshot,52,stress_resilience_worsening_flag,boolean,NO
msbf_m1,application_operating_resilience_snapshot,53,stress_archetype_worsening_flag,boolean,NO
msbf_m1,application_operating_resilience_snapshot,54,resilience_status,text,NO
msbf_m1,application_operating_resilience_snapshot,55,operating_resilience_evidence_status,text,NO
msbf_m1,application_operating_resilience_snapshot,56,manual_review_recommended_flag,boolean,NO
msbf_m1,application_operating_resilience_snapshot,57,fallback_path_code,text,NO
msbf_m1,application_operating_resilience_snapshot,58,primary_resilience_reason_code,text,NO
msbf_m1,application_operating_resilience_snapshot,59,secondary_resilience_reason_codes,ARRAY,NO
msbf_m1,application_operating_resilience_snapshot,60,row_hash,text,NO
msbf_m1,application_operating_resilience_snapshot,61,created_by_run_id,bigint,NO
msbf_m1,application_operating_resilience_snapshot,62,created_at,timestamp with time zone,NO
msbf_m1,application_owner_credit_snapshot,1,merchant_application_id,text,NO
msbf_m1,application_owner_credit_snapshot,2,party_id,text,NO
msbf_m1,application_owner_credit_snapshot,3,as_of_date,date,NO
msbf_m1,application_owner_credit_snapshot,4,owner_credit_score,smallint,YES
msbf_m1,application_owner_credit_snapshot,5,score_band,text,YES
msbf_m1,application_owner_credit_snapshot,6,delinquency_count_12m,smallint,NO
msbf_m1,application_owner_credit_snapshot,7,major_derogatory_flag,boolean,NO
msbf_m1,application_owner_credit_snapshot,8,bankruptcy_flag,boolean,NO
msbf_m1,application_owner_credit_snapshot,9,source_snapshot_id,bigint,YES
msbf_m1,application_owner_credit_snapshot,10,created_by_run_id,bigint,NO
msbf_m1,application_unit_economics_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_unit_economics_snapshot,2,scenario_id,bigint,NO
msbf_m1,application_unit_economics_snapshot,3,merchant_application_id,text,NO
msbf_m1,application_unit_economics_snapshot,4,population_id,text,NO
msbf_m1,application_unit_economics_snapshot,5,merchant_id,text,NO
msbf_m1,application_unit_economics_snapshot,6,as_of_date,date,NO
msbf_m1,application_unit_economics_snapshot,7,industry_code,text,NO
msbf_m1,application_unit_economics_snapshot,8,merchant_size_tier,text,NO
msbf_m1,application_unit_economics_snapshot,9,relationship_stage,text,NO
msbf_m1,application_unit_economics_snapshot,10,partner_channel_id,text,YES
msbf_m1,application_unit_economics_snapshot,11,channel_type,text,NO
msbf_m1,application_unit_economics_snapshot,12,exposure_recovery_loss_snapshot_hash,text,NO
msbf_m1,application_unit_economics_snapshot,13,liquidity_capacity_snapshot_hash,text,NO
msbf_m1,application_unit_economics_snapshot,14,application_request_hash,text,NO
msbf_m1,application_unit_economics_snapshot,15,loss_evidence_status,text,NO
msbf_m1,application_unit_economics_snapshot,16,channel_cost_evidence_status,text,NO
msbf_m1,application_unit_economics_snapshot,17,unit_economics_evidence_status,text,NO
msbf_m1,application_unit_economics_snapshot,18,integrated_risk_tier,smallint,NO
msbf_m1,application_unit_economics_snapshot,19,path_weighted_ead_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,20,schedule_adjusted_comparative_loss_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,21,requested_funding_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,22,requested_total_repayment_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,23,requested_finance_charge_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,24,requested_expected_payoff_days,smallint,NO
msbf_m1,application_unit_economics_snapshot,25,payback_multiple,numeric,NO
msbf_m1,application_unit_economics_snapshot,26,gross_finance_revenue_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,27,gross_finance_charge_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,28,annualized_gross_yield_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,29,processor_payment_cost_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,30,processor_payment_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,31,partner_acquisition_cost_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,32,partner_acquisition_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,33,funding_cost_annual_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,34,funding_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,35,servicing_daily_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,36,servicing_variable_cost_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,37,servicing_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,38,operating_cost_fixed_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,39,operating_cost_variable_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,40,operating_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,41,total_non_loss_cost_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,42,contribution_before_comparative_loss_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,43,comparative_expected_loss_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,44,contribution_after_comparative_loss_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,45,risk_capital_allocation_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,46,risk_capital_cost_annual_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,47,risk_capital_charge_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,48,independent_risk_adjusted_contribution_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,49,baseline_risk_adjusted_contribution_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,50,risk_adjusted_contribution_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,51,contribution_before_loss_margin_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,52,contribution_after_loss_margin_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,53,independent_risk_adjusted_contribution_margin_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,54,risk_adjusted_contribution_margin_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,55,independent_annualized_risk_adjusted_return_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,56,baseline_annualized_risk_adjusted_return_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,57,annualized_risk_adjusted_return_rate,numeric,YES
msbf_m1,application_unit_economics_snapshot,58,hurdle_annual_return_rate,numeric,NO
msbf_m1,application_unit_economics_snapshot,59,hurdle_required_contribution_amount,numeric,NO
msbf_m1,application_unit_economics_snapshot,60,economic_surplus_amount,numeric,YES
msbf_m1,application_unit_economics_snapshot,61,independent_economic_tier,smallint,NO
msbf_m1,application_unit_economics_snapshot,62,baseline_economic_tier,smallint,NO
msbf_m1,application_unit_economics_snapshot,63,economic_tier,smallint,NO
msbf_m1,application_unit_economics_snapshot,64,stress_economic_worsening_flag,boolean,NO
msbf_m1,application_unit_economics_snapshot,65,hurdle_pass_flag,boolean,NO
msbf_m1,application_unit_economics_snapshot,66,economic_status,text,NO
msbf_m1,application_unit_economics_snapshot,67,hard_stop_recommended_flag,boolean,NO
msbf_m1,application_unit_economics_snapshot,68,manual_review_recommended_flag,boolean,NO
msbf_m1,application_unit_economics_snapshot,69,fallback_path_code,text,NO
msbf_m1,application_unit_economics_snapshot,70,primary_economic_reason_code,text,NO
msbf_m1,application_unit_economics_snapshot,71,secondary_economic_reason_codes,ARRAY,NO
msbf_m1,application_unit_economics_snapshot,72,row_hash,text,NO
msbf_m1,application_unit_economics_snapshot,73,created_by_run_id,bigint,NO
msbf_m1,application_unit_economics_snapshot,74,created_at,timestamp with time zone,NO
msbf_m1,application_verification_fraud_snapshot,1,module1_run_id,bigint,NO
msbf_m1,application_verification_fraud_snapshot,2,merchant_application_id,text,NO
msbf_m1,application_verification_fraud_snapshot,3,as_of_timestamp,timestamp with time zone,NO
msbf_m1,application_verification_fraud_snapshot,4,verification_source_snapshot_id,bigint,NO
msbf_m1,application_verification_fraud_snapshot,5,pos_source_snapshot_id,bigint,NO
msbf_m1,application_verification_fraud_snapshot,6,deposit_source_snapshot_id,bigint,NO
msbf_m1,application_verification_fraud_snapshot,7,verification_pass_count,smallint,NO
msbf_m1,application_verification_fraud_snapshot,8,verification_review_count,smallint,NO
msbf_m1,application_verification_fraud_snapshot,9,verification_fail_count,smallint,NO
msbf_m1,application_verification_fraud_snapshot,10,verification_unavailable_count,smallint,NO
msbf_m1,application_verification_fraud_snapshot,11,critical_fail_count,smallint,NO
msbf_m1,application_verification_fraud_snapshot,12,fraud_score,numeric,NO
msbf_m1,application_verification_fraud_snapshot,13,fraud_risk_tier,smallint,NO
msbf_m1,application_verification_fraud_snapshot,14,processor_continuity_status,text,NO
msbf_m1,application_verification_fraud_snapshot,15,processor_continuity_risk_tier,smallint,NO
msbf_m1,application_verification_fraud_snapshot,16,stress_processor_continuity_status,text,NO
msbf_m1,application_verification_fraud_snapshot,17,stress_processor_continuity_risk_tier,smallint,NO
msbf_m1,application_verification_fraud_snapshot,18,processor_active_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,19,processor_degraded_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,20,processor_outage_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,21,recent_processor_outage_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,22,data_connection_gap_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,23,stress_processor_degraded_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,24,stress_processor_outage_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,25,stress_data_connection_gap_day_rate,numeric,NO
msbf_m1,application_verification_fraud_snapshot,26,continuity_stress_worsening_flag,boolean,NO
msbf_m1,application_verification_fraud_snapshot,27,hard_stop_recommended_flag,boolean,NO
msbf_m1,application_verification_fraud_snapshot,28,manual_review_recommended_flag,boolean,NO
msbf_m1,application_verification_fraud_snapshot,29,verification_disposition,text,NO
msbf_m1,application_verification_fraud_snapshot,30,primary_reason_code,text,NO
msbf_m1,application_verification_fraud_snapshot,31,secondary_reason_codes,ARRAY,NO
msbf_m1,application_verification_fraud_snapshot,32,fraud_reason_flags,jsonb,NO
msbf_m1,application_verification_fraud_snapshot,33,row_hash,text,NO
msbf_m1,application_verification_fraud_snapshot,34,created_by_run_id,bigint,NO
msbf_m1,application_verification_fraud_snapshot,35,created_at,timestamp with time zone,NO
msbf_m1,collateral_availability_snapshot,1,merchant_application_id,text,NO
msbf_m1,collateral_availability_snapshot,2,collateral_type,text,NO
msbf_m1,collateral_availability_snapshot,3,as_of_date,date,NO
msbf_m1,collateral_availability_snapshot,4,gross_value,numeric,NO
msbf_m1,collateral_availability_snapshot,5,existing_lien_amount,numeric,NO
msbf_m1,collateral_availability_snapshot,6,estimated_haircut_rate,numeric,NO
msbf_m1,collateral_availability_snapshot,7,available_value,numeric,NO
msbf_m1,collateral_availability_snapshot,8,ownership_verified_flag,boolean,NO
msbf_m1,collateral_availability_snapshot,9,valuation_confidence_tier,smallint,NO
msbf_m1,collateral_availability_snapshot,10,source_snapshot_id,bigint,YES
msbf_m1,collateral_availability_snapshot,11,created_by_run_id,bigint,NO
msbf_m1,ead_path_snapshot,1,module1_run_id,bigint,NO
msbf_m1,ead_path_snapshot,2,merchant_application_id,text,NO
msbf_m1,ead_path_snapshot,3,path_day,smallint,NO
msbf_m1,ead_path_snapshot,4,expected_payment_amount,numeric,NO
msbf_m1,ead_path_snapshot,5,expected_principal_reduction,numeric,NO
msbf_m1,ead_path_snapshot,6,expected_outstanding_balance,numeric,NO
msbf_m1,ead_path_snapshot,7,default_timing_weight,numeric,NO
msbf_m1,ead_path_snapshot,8,weighted_ead_amount,numeric,NO
msbf_m1,ead_path_snapshot,9,path_hash,text,NO
msbf_m1,guarantee_availability_snapshot,1,merchant_application_id,text,NO
msbf_m1,guarantee_availability_snapshot,2,party_id,text,NO
msbf_m1,guarantee_availability_snapshot,3,as_of_date,date,NO
msbf_m1,guarantee_availability_snapshot,4,guarantee_type,text,NO
msbf_m1,guarantee_availability_snapshot,5,guarantee_available_flag,boolean,NO
msbf_m1,guarantee_availability_snapshot,6,guarantee_capacity_amount,numeric,YES
msbf_m1,guarantee_availability_snapshot,7,verification_status,text,NO
msbf_m1,guarantee_availability_snapshot,8,source_snapshot_id,bigint,YES
msbf_m1,guarantee_availability_snapshot,9,created_by_run_id,bigint,NO
msbf_m1,merchant_feature_snapshot,1,module1_run_id,bigint,NO
msbf_m1,merchant_feature_snapshot,2,merchant_application_id,text,NO
msbf_m1,merchant_feature_snapshot,3,population_id,text,NO
msbf_m1,merchant_feature_snapshot,4,scenario_id,bigint,NO
msbf_m1,merchant_feature_snapshot,5,as_of_date,date,NO
msbf_m1,merchant_feature_snapshot,6,merchant_id,text,NO
msbf_m1,merchant_feature_snapshot,7,industry_code,text,NO
msbf_m1,merchant_feature_snapshot,8,partner_channel_id,text,YES
msbf_m1,merchant_feature_snapshot,9,processor_account_id,text,NO
msbf_m1,merchant_feature_snapshot,10,history_start_date,date,NO
msbf_m1,merchant_feature_snapshot,11,history_end_date,date,NO
msbf_m1,merchant_feature_snapshot,12,pos_history_days,integer,NO
msbf_m1,merchant_feature_snapshot,13,deposit_history_days,integer,NO
msbf_m1,merchant_feature_snapshot,14,source_confidence_score,numeric,NO
msbf_m1,merchant_feature_snapshot,15,data_confidence_tier,text,NO
msbf_m1,merchant_feature_snapshot,16,processor_continuity_status,text,NO
msbf_m1,merchant_feature_snapshot,17,verification_status,text,NO
msbf_m1,merchant_feature_snapshot,18,fraud_risk_tier,smallint,NO
msbf_m1,merchant_feature_snapshot,19,avg_daily_eligible_sales_7d,numeric,YES
msbf_m1,merchant_feature_snapshot,20,avg_daily_eligible_sales_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,21,avg_daily_eligible_sales_60d,numeric,YES
msbf_m1,merchant_feature_snapshot,22,avg_daily_eligible_sales_90d,numeric,YES
msbf_m1,merchant_feature_snapshot,23,annualized_eligible_sales,numeric,YES
msbf_m1,merchant_feature_snapshot,24,sales_growth_7d_vs_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,25,sales_growth_30d_vs_90d,numeric,YES
msbf_m1,merchant_feature_snapshot,26,daily_sales_cv_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,27,daily_sales_cv_90d,numeric,YES
msbf_m1,merchant_feature_snapshot,28,zero_sales_day_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,29,seasonality_index_180d,numeric,YES
msbf_m1,merchant_feature_snapshot,30,largest_30d_share_180d,numeric,YES
msbf_m1,merchant_feature_snapshot,31,refund_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,32,chargeback_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,33,reversal_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,34,deposit_to_eligible_sales_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,35,negative_balance_day_rate_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,36,nsf_count_30d,integer,YES
msbf_m1,merchant_feature_snapshot,37,average_available_balance_30d,numeric,YES
msbf_m1,merchant_feature_snapshot,38,cash_flow_buffer_days,numeric,YES
msbf_m1,merchant_feature_snapshot,39,existing_monthly_debt_service,numeric,NO
msbf_m1,merchant_feature_snapshot,40,existing_daily_remittance_amount,numeric,NO
msbf_m1,merchant_feature_snapshot,41,active_short_term_advance_count,smallint,NO
msbf_m1,merchant_feature_snapshot,42,stacking_flag,boolean,NO
msbf_m1,merchant_feature_snapshot,43,months_in_business,integer,NO
msbf_m1,merchant_feature_snapshot,44,processor_tenure_months,integer,NO
msbf_m1,merchant_feature_snapshot,45,business_bureau_score,smallint,YES
msbf_m1,merchant_feature_snapshot,46,owner_credit_score,smallint,YES
msbf_m1,merchant_feature_snapshot,47,prior_default_flag,boolean,NO
msbf_m1,merchant_feature_snapshot,48,cashflow_archetype_code,text,NO
msbf_m1,merchant_feature_snapshot,49,adjusted_eligible_daily_revenue,numeric,NO
msbf_m1,merchant_feature_snapshot,50,industry_cash_flow_conversion_margin,numeric,NO
msbf_m1,merchant_feature_snapshot,51,adjusted_daily_cash_flow_available,numeric,NO
msbf_m1,merchant_feature_snapshot,52,requested_expected_daily_remittance,numeric,NO
msbf_m1,merchant_feature_snapshot,53,new_remittance_to_sales_rate,numeric,NO
msbf_m1,merchant_feature_snapshot,54,total_remittance_to_sales_rate,numeric,NO
msbf_m1,merchant_feature_snapshot,55,post_financing_coverage_ratio,numeric,YES
msbf_m1,merchant_feature_snapshot,56,residual_daily_cash_flow,numeric,NO
msbf_m1,merchant_feature_snapshot,57,funding_to_annualized_sales_rate,numeric,NO
msbf_m1,merchant_feature_snapshot,58,feature_snapshot_hash,text,NO
msbf_m1,merchant_feature_snapshot,59,created_at,timestamp with time zone,NO
msbf_m1,merchant_relationship_snapshot,1,merchant_id,text,NO
msbf_m1,merchant_relationship_snapshot,2,as_of_date,date,NO
msbf_m1,merchant_relationship_snapshot,3,relationship_stage,text,NO
msbf_m1,merchant_relationship_snapshot,4,prior_advance_count,integer,NO
msbf_m1,merchant_relationship_snapshot,5,completed_advance_count,integer,NO
msbf_m1,merchant_relationship_snapshot,6,prior_default_flag,boolean,NO
msbf_m1,merchant_relationship_snapshot,7,prior_payment_interruption_flag,boolean,NO
msbf_m1,merchant_relationship_snapshot,8,total_prior_funded_amount,numeric,NO
msbf_m1,merchant_relationship_snapshot,9,total_prior_repaid_amount,numeric,NO
msbf_m1,merchant_relationship_snapshot,10,deposit_relationship_flag,boolean,NO
msbf_m1,merchant_relationship_snapshot,11,merchant_services_relationship_flag,boolean,NO
msbf_m1,merchant_relationship_snapshot,12,wallet_share_proxy,numeric,YES
msbf_m1,merchant_relationship_snapshot,13,relationship_quality_tier,smallint,YES
msbf_m1,merchant_relationship_snapshot,14,snapshot_hash,text,NO
msbf_m1,merchant_relationship_snapshot,15,created_by_run_id,bigint,NO
msbf_m1,merchant_risk_snapshot,1,module1_run_id,bigint,NO
msbf_m1,merchant_risk_snapshot,2,merchant_application_id,text,NO
msbf_m1,merchant_risk_snapshot,3,as_of_date,date,NO
msbf_m1,merchant_risk_snapshot,4,base_credit_risk_points,numeric,NO
msbf_m1,merchant_risk_snapshot,5,cash_flow_risk_points,numeric,NO
msbf_m1,merchant_risk_snapshot,6,transaction_quality_points,numeric,NO
msbf_m1,merchant_risk_snapshot,7,liquidity_risk_points,numeric,NO
msbf_m1,merchant_risk_snapshot,8,obligation_risk_points,numeric,NO
msbf_m1,merchant_risk_snapshot,9,business_stability_points,numeric,NO
msbf_m1,merchant_risk_snapshot,10,business_owner_credit_points,numeric,NO
msbf_m1,merchant_risk_snapshot,11,industry_channel_points,numeric,NO
msbf_m1,merchant_risk_snapshot,12,data_confidence_points,numeric,NO
msbf_m1,merchant_risk_snapshot,13,requested_structure_points,numeric,NO
msbf_m1,merchant_risk_snapshot,14,raw_base_risk_score,numeric,NO
msbf_m1,merchant_risk_snapshot,15,base_credit_risk_proxy,numeric,NO
msbf_m1,merchant_risk_snapshot,16,requested_structure_risk_proxy,numeric,NO
msbf_m1,merchant_risk_snapshot,17,credit_risk_tier,smallint,NO
msbf_m1,merchant_risk_snapshot,18,fraud_risk_tier,smallint,NO
msbf_m1,merchant_risk_snapshot,19,data_confidence_tier,text,NO
msbf_m1,merchant_risk_snapshot,20,operational_continuity_status,text,NO
msbf_m1,merchant_risk_snapshot,21,expected_ead_amount,numeric,NO
msbf_m1,merchant_risk_snapshot,22,expected_ead_rate,numeric,NO
msbf_m1,merchant_risk_snapshot,23,lgd_input_rate,numeric,NO
msbf_m1,merchant_risk_snapshot,24,simple_expected_loss_amount,numeric,NO
msbf_m1,merchant_risk_snapshot,25,schedule_adjusted_expected_loss_amount,numeric,NO
msbf_m1,merchant_risk_snapshot,26,expected_loss_rate,numeric,NO
msbf_m1,merchant_risk_snapshot,27,risk_floor_applied_flag,boolean,NO
msbf_m1,merchant_risk_snapshot,28,risk_cap_applied_flag,boolean,NO
msbf_m1,merchant_risk_snapshot,29,hard_stop_recommended_flag,boolean,NO
msbf_m1,merchant_risk_snapshot,30,manual_review_recommended_flag,boolean,NO
msbf_m1,merchant_risk_snapshot,31,primary_reason_code,text,YES
msbf_m1,merchant_risk_snapshot,32,risk_snapshot_hash,text,NO
msbf_m1,merchant_risk_snapshot,33,created_at,timestamp with time zone,NO
msbf_m1,module1_archive,1,archive_id,bigint,NO
msbf_m1,module1_archive,2,module1_run_id,bigint,NO
msbf_m1,module1_archive,3,merchant_application_id,text,NO
msbf_m1,module1_archive,4,population_id,text,NO
msbf_m1,module1_archive,5,scenario_id,bigint,NO
msbf_m1,module1_archive,6,merchant_id,text,NO
msbf_m1,module1_archive,7,as_of_date,date,NO
msbf_m1,module1_archive,8,industry_code,text,NO
msbf_m1,module1_archive,9,partner_channel_id,text,YES
msbf_m1,module1_archive,10,data_confidence_tier,text,NO
msbf_m1,module1_archive,11,fraud_risk_tier,smallint,NO
msbf_m1,module1_archive,12,processor_continuity_status,text,NO
msbf_m1,module1_archive,13,cashflow_archetype_code,text,NO
msbf_m1,module1_archive,14,adjusted_eligible_daily_revenue,numeric,NO
msbf_m1,module1_archive,15,requested_funding_amount,numeric,NO
msbf_m1,module1_archive,16,requested_remittance_rate,numeric,NO
msbf_m1,module1_archive,17,requested_expected_payoff_days,smallint,NO
msbf_m1,module1_archive,18,requested_expected_daily_remittance,numeric,NO
msbf_m1,module1_archive,19,post_financing_coverage_ratio,numeric,YES
msbf_m1,module1_archive,20,base_credit_risk_proxy,numeric,NO
msbf_m1,module1_archive,21,requested_structure_risk_proxy,numeric,NO
msbf_m1,module1_archive,22,credit_risk_tier,smallint,NO
msbf_m1,module1_archive,23,expected_ead_amount,numeric,NO
msbf_m1,module1_archive,24,lgd_input_rate,numeric,NO
msbf_m1,module1_archive,25,schedule_adjusted_expected_loss_amount,numeric,NO
msbf_m1,module1_archive,26,expected_loss_rate,numeric,NO
msbf_m1,module1_archive,27,hard_stop_recommended_flag,boolean,NO
msbf_m1,module1_archive,28,manual_review_recommended_flag,boolean,NO
msbf_m1,module1_archive,29,primary_reason_code,text,YES
msbf_m1,module1_archive,30,contract_code,text,NO
msbf_m1,module1_archive,31,contract_version,integer,NO
msbf_m1,module1_archive,32,contract_row_hash,text,NO
msbf_m1,module1_archive,33,created_at,timestamp with time zone,NO
msbf_m1,module1_archive,34,archived_at,timestamp with time zone,NO
msbf_m1,module1_latest,1,module1_run_id,bigint,NO
msbf_m1,module1_latest,2,merchant_application_id,text,NO
msbf_m1,module1_latest,3,population_id,text,NO
msbf_m1,module1_latest,4,scenario_id,bigint,NO
